Date,Corn,Coffee,Cocoa,Live Cattle,Cotton,Soybean,Sugar,Wheat,Market Volatility
20151222,366.25,119.15,3197.0,125.6,63.16,885.25,15.04,471.75,16.6
20151221,372,117.5,3239.0,123.4,63.32,891.25,14.97,479,18.7
20151218,374.5,118.45,3252.0,120.15,63.69,892.25,15.1,486.75,20.7
20151217,374.25,117.8,3253.0,117.15,62.99,877,14.7,484,18.94
20151216,369.75,118.1,3291.0,119.975,63.25,862.5,14.59,483.5,17.86
20151215,377.25,115.65,3328.0,120.3,63.31,867.25,14.59,494.25,20.95
20151214,381.75,117.25,3369.0,119.525,63.38,874.25,14.51,487.75,22.73
20151211,373,118.1,3348.0,121.45,63.71,870.75,14.58,482.75,24.39
20151210,377.25,122.65,3344.0,121.55,63.77,878.25,14.55,484.5,19.34
20151209,371.75,123.85,3369.0,119.85,64.81,876.75,15.09,478,19.61
20151208,370,122.25,3309.0,122.25,62.27,876.75,15.0,470.75,17.6
20151207,368.5,122.65,3410.0,121.625,62.4,882.25,15.3,470.25,15.84
20151204,376.25,124.0,3369.0,124.275,63.23,906,15.48,471.25,14.81
20151203,370.25,122.05,3365.0,125.7,61.86,897.5,15.58,464.75,18.11
20151202,364,117.8,3312.0,129.1,62.11,892.25,15.34,452.25,15.91
20151201,367,117.15,3328.0,132.1,62.2,889.25,15.44,456.5,14.67
20151130,365,116.9,3327.0,130.05,61.3,881,14.93,460,16.13
20151127,359.25,121.0,3308.0,131.825,62.63,873,14.97,465.75,15.12
20151125,366,122.9,3301.0,130.95,61.98,875.25,14.91,479.25,15.19
20151124,364.25,122.45,3329.0,130.25,60.6,863.75,15.0,484.25,15.93
20151123,367.25,119.95,3304.0,132.175,60.16,864.25,15.41,495,15.62
20151120,363.25,121.9,3366.0,129.7,60.04,857.5,15.3,488.5,15.47
20151119,364.25,119.9,3366.0,129.9,61.58,860,14.95,490.75,16.99
20151118,361.75,112.75,3329.0,130.975,61.52,857.75,14.47,483.25,16.85
20151117,362,114.25,3354.0,128.025,61.53,864,14.78,487.5,18.84
20151116,360,114.35,3369.0,127.675,61.74,859.5,15.18,494,18.16
20151113,358.25,112.15,3346.0,130.675,61.68,859,15.04,495.75,20.08
20151112,362,115.3,3309.0,133.15,61.84,869.25,14.97,498,18.37
20151111,362.25,116.8,3307.0,131.325,62.18,868.5,14.69,494.75,16.06
20151110,359,116.3,3268.0,128.325,61.93,864.5,14.71,490.75,15.29
20151109,366.75,117.75,3209.0,131.925,61.9,873.5,13.99,501.75,16.52
20151106,373,117.75,3237.0,134.925,61.66,871.25,14.46,523.25,14.33
20151105,374.5,120.9,3263.0,134.4,61.95,867.75,14.76,526.25,15.05
20151104,380.5,120.5,3235.0,137.225,61.94,882,14.64,526.25,15.51
20151103,380.5,120.25,3297.0,140.225,62.57,878.5,15.49,516.5,14.54
20151102,376.5,118.8,3295.0,141.675,63.29,877.75,15.11,508,14.15
20151030,382.25,120.95,3259.0,139.25,63.32,883.75,14.52,522,15.07
20151029,380,120.3,3215.0,140.125,62.32,878.75,14.56,515,14.61
20151028,376,119.1,3219.0,139.675,62.67,881.5,14.65,506,14.33
20151027,380,117.3,3197.0,136.675,62.34,891.25,14.42,509.25,15.43
20151026,384.5,117.3,3174.0,139.55,62.13,885,14.64,509,15.29
20151023,379.75,118.45,3125.0,141.025,62.76,895.5,14.28,490.5,14.46
20151022,378.25,119.85,3140.0,140.425,62.52,898.75,14.6,490.75,14.45
20151021,380.75,121.0,3146.0,139.975,64.23,905.25,14.18,494.75,16.7
20151020,376.75,124.75,3202.0,140.25,63.78,896,14.06,491.25,15.75
20151019,373,123.9,3169.0,138.275,63.24,891,14.26,485.75,14.98
20151016,376.75,125.85,3119.0,135.95,63.85,898.25,14.27,492.25,15.05
20151015,375.5,133.7,3104.0,132.95,63.44,905.25,14.13,502.5,16.05
20151014,379,134.65,3109.0,133.75,63.76,910.5,14.09,508.25,18.03
20151013,384.5,134.35,3125.0,132.425,63.86,914,13.83,519,17.67
20151012,380.75,134.5,3074.0,131.925,61.69,887.5,14.24,506.75,16.17
20151009,382.75,131.6,3049.0,130.775,61.61,885.75,14.34,509.25,17.08
20151008,391.25,128.45,3060.0,131.175,61.61,881.25,14.01,511.5,17.42
20151007,395.75,126.05,3079.0,129.35,61.94,891,13.98,516.75,18.4
20151006,398.25,128.1,3092.0,125.125,61.14,888,13.63,526.25,19.4
20151005,393.5,127.55,3092.0,122.125,60.93,884.25,13.64,515.5,19.54
20151002,389.25,124.3,3095.0,123.075,59.2,874.25,13.53,513.25,20.94
20151001,388.75,120.75,3105.0,121.4,59.65,877.25,13.26,518.25,22.55
20150930,387.75,121.35,3114.0,124.675,59.49,892,12.17,512.75,24.5
20150929,389,120.85,3182.0,129.175,60.05,884.25,11.76,503.75,26.83
20150928,386.75,119.15,3242.0,132.175,59.8,876.75,11.75,505.5,27.63
20150925,389,122.7,3276.0,133.7,59.64,889.25,11.74,507.75,23.62
20150924,381.5,118.3,3293.0,130.7,59.04,868,11.19,497.25,23.47
20150923,383.25,116.2,3315.0,133.225,58.7,863.75,10.95,507.5,22.13
20150922,380.5,115.45,3312.0,136.225,58.73,861.75,10.88,495.5,22.44
20150921,384.5,117.25,3311.0,137.0,59.75,874.25,10.93,496.75,20.14
20150918,377.25,113.35,3311.0,136.0,59.85,867.25,10.96,486.75,22.28
20150917,379.75,113.5,3282.0,136.85,61.83,884.5,11.44,481.5,21.14
20150916,386,113.8,3267.0,137.6,62.38,887.25,11.47,488.25,21.35
20150915,390.5,115.5,3218.0,140.6,62.82,889,11.4,494.75,22.54
20150914,379,117.0,3280.0,141.475,63.51,882.75,11.5,485.75,24.25
20150911,374.5,113.35,3248.0,140.6,64.09,887.75,11.66,475.5,23.2
20150910,361.75,113.05,3276.0,142.95,63.48,884.5,11.33,468,24.37
20150909,356.5,117.8,3274.0,142.975,63.32,882.75,11.43,462,26.23
20150908,355,117.7,3224.0,143.475,63.29,890.75,11.07,465.25,24.9
20150904,349.5,115.85,3168.0,140.475,63.07,877.25,11.27,457.75,27.8
20150903,347.75,116.2,3114.0,141.6,63.12,879.75,11.34,456.5,25.61
20150902,354,114.7,3117.0,141.225,63.18,883.75,10.73,473,26.09
20150901,356,117.05,3145.0,141.325,63.58,884.75,10.71,484,31.4
20150831,363.75,120.55,3102.0,145.5,63.74,897.5,10.69,482.5,28.43
20150828,363.25,120.45,3115.0,146.525,63.75,893.25,10.97,477,26.05
20150827,363.75,121.05,3112.0,144.65,63.83,886.25,11.06,484.25,26.1
20150826,361.75,118.7,3097.0,142.425,62.56,877.75,10.53,489.75,30.32
20150825,365.5,117.05,3113.0,143.675,63.76,894.25,10.6,495,36.02
20150824,368.75,117.5,3087.0,143.85,64.64,892.75,10.39,503.25,40.74
20150821,365.25,121.9,3077.0,145.425,67.64,905.25,10.44,499.5,28.03
20150820,371,127.65,3142.0,146.475,67.66,921.5,10.62,506.25,19.14
20150819,367.25,131.15,3120.0,145.25,67.36,903.5,10.59,496.25,15.25
20150818,366.25,135.3,3085.0,147.2,67.93,913.25,10.73,494.25,13.79
20150817,363.25,134.75,3032.0,147.9,67.98,927,10.63,500.5,13.02
20150814,364,137.5,3039.0,148.45,67.16,978.5,10.68,506.5,12.83
20150813,363.75,137.05,3042.0,148.85,67.15,993,10.49,503.25,13.49
20150812,357.25,131.85,3035.0,148.7,65.71,951,10.54,492.25,13.61
20150811,376.5,137.2,3082.0,150.175,62.71,1014,10.62,507.25,13.71
20150810,390.25,133.5,3095.0,150.25,63.12,1044.75,10.57,525.5,12.23
20150807,372.75,127.8,3107.0,149.575,62.77,1009,10.66,510.5,13.39
20150806,369.75,124.25,3057.0,149.725,63.5,985.5,10.7,507,13.77
20150805,372.75,125.9,3120.0,148.675,64.75,991.75,10.76,502,12.51
20150804,368.75,124.9,3165.0,148.225,64.91,976,11.01,493.5,13.0
20150803,366.5,123.95,3166.0,148.0,65.36,977.5,10.89,499,12.56
20150731,371,125.25,3209.0,145.7,64.01,980.75,11.14,499.25,12.12
20150730,373.25,124.9,3221.0,145.225,63.66,990.25,11.27,496.5,12.13
20150729,367.75,122.15,3217.0,144.925,63.89,983,11.46,496.25,12.5
20150728,375,120.25,3204.0,145.05,64.38,974.75,11.17,510.75,13.44
20150727,373,120.4,3193.0,143.025,64.31,961.25,11.24,502.5,15.6
20150724,392.5,122.25,3181.0,143.025,65.84,991.25,11.24,511.75,13.74
20150723,403.25,121.55,3241.0,143.35,65.92,1010,11.51,521.5,12.64
20150722,402.75,125.05,3277.0,144.5,65.64,1020.75,11.38,516.75,12.12
20150721,406.5,123.85,3336.0,145.15,65.4,1018.75,11.42,524.75,12.22
20150720,405,125.85,3353.0,146.75,65.85,1007.75,11.44,532.75,12.25
20150717,420.25,127.0,3346.0,146.65,65.87,1014.75,11.96,554,11.95
20150716,430,127.45,3358.0,146.5,65.3,1019,12.27,562.25,12.11
20150715,429.5,128.0,3356.0,147.025,65.32,1025,12.46,566.75,13.23
20150714,424,129.85,3377.0,147.15,66.17,1039,12.64,583.5,13.37
20150713,433.5,126.6,3309.0,146.6,65.73,1045.25,12.56,586.75,13.9
20150710,427.25,122.95,3302.0,147.475,65.51,1043.5,12.41,581.5,16.83
20150709,421.25,122.75,3286.0,148.475,64.83,1037.75,11.9,572.25,19.97
20150708,416.25,123.15,3254.0,149.0,64.59,1006.25,12.31,572.25,19.66
20150707,415.75,122.9,3257.0,151.075,65.53,1002,12.33,579.5,16.09
20150706,418.5,123.3,3285.0,150.5,66.43,1033.75,12.48,588.5,17.01
20150702,419.75,125.6,3294.0,151.225,66.36,1045.25,12.3,585.75,16.79
20150701,413.75,125.1,3282.0,151.075,66.09,1044,12.44,587.5,16.09
20150630,414,130.65,3275.0,147.85,67.51,1056.25,12.28,614.75,18.23
20150629,383.25,130.8,3336.0,149.675,66.8,1002.5,11.82,580.5,18.85
20150626,385,131.7,3328.0,148.4,67.16,1002,11.67,562.25,14.02
20150625,376.5,133.35,3274.0,148.5,64.88,1000.25,11.52,532,14.01
20150624,366.5,133.3,3291.0,150.675,63.76,981.75,11.51,518,13.26
20150623,367.5,127.7,3262.0,152.0,63.58,987.5,11.25,521.5,12.11
20150622,360,130.35,3290.0,152.45,64.03,989.5,11.48,501.25,12.74
20150619,353.25,127.15,3270.0,151.9,63.32,971.5,11.12,488.5,13.96
20150618,358,128.7,3300.0,150.425,64.08,977.75,11.25,488,13.19
20150617,359.25,126.65,3228.0,151.95,63.88,969,11.35,491.25,14.5
20150616,354,129.35,3234.0,152.05,64.43,957.5,11.31,488.75,14.81
20150615,348.25,127.8,3207.0,152.175,63.21,937.75,11.46,489.25,15.39
20150612,353,132.05,3140.0,152.45,64.07,940,11.72,503.75,13.78
20150611,356.5,132.0,3094.0,155.225,63.53,940,11.64,504.25,12.85
20150610,357.25,136.45,3128.0,155.8,64.89,949.5,12.01,513.5,13.22
20150609,365,137.35,3107.0,155.075,64.55,951.5,12.07,532.25,14.47
20150608,365.25,136.55,3117.0,153.475,64.8,944.25,12.16,528,15.29
20150605,360.5,135.1,3116.0,152.825,64.01,937.75,12.05,517,14.21
20150604,363.5,135.7,3115.0,153.225,65.12,946.5,12.12,523.75,14.71
20150603,359,134.3,3125.0,152.5,65.24,935.25,12.05,510.75,13.66
20150602,359,132.7,3112.0,153.3,63.6,940.75,12.32,512.5,14.24
20150601,352.25,129.8,3053.0,153.15,63.75,926,12.25,493.75,13.97
20150529,351.5,126.15,3085.0,152.325,64.35,934,11.98,477,13.84
20150528,353.5,125.15,3118.0,153.5,64.33,926,11.94,488.75,13.31
20150527,349.5,124.5,3134.0,152.475,63.05,927,11.87,487.75,13.27
20150526,355,124.05,3150.0,151.8,63.31,922.5,12.08,493.5,14.06
20150522,360,126.95,3153.0,152.125,63.3,924.25,12.31,515.25,12.13
20150521,365,128.45,3163.0,152.375,63.73,938.5,12.49,522,12.11
20150520,360,136.0,3125.0,151.35,64.15,941.25,12.59,513,12.88
20150519,362,139.85,3145.0,151.975,64.35,946.25,12.86,510.25,12.85
20150518,368,141.65,3140.0,151.575,64.92,954.5,12.78,521.75,12.73
20150515,365.5,137.2,3133.0,152.525,66.84,953.25,12.89,511,12.38
20150514,361,135.65,3088.0,153.8,66.53,963,12.84,501.75,12.74
20150513,356,134.4,3001.0,151.975,65.77,975,12.96,481,13.76
20150512,357,134.5,2982.0,151.475,65.02,967,13.58,479.25,13.86
20150511,358.25,133.35,2951.0,150.25,65.39,983,13.48,476.25,13.85
20150508,358.5,132.9,2922.0,151.5,66.16,984.5,13.42,476.5,12.86
20150507,357.75,130.85,2899.0,149.375,65.53,981.5,12.96,465.75,15.13
20150506,366.5,128.05,2889.0,150.225,66.1,990.5,12.87,475.75,15.15
20150505,361.25,132.55,2936.0,151.45,66.99,993.5,12.75,464,14.31
20150504,358.75,131.85,2875.0,150.725,66.91,983,12.51,469.25,12.85
20150501,359.75,133.45,2877.0,149.175,66.85,968.5,12.91,470,12.7
20150430,362.5,136.55,2943.0,159.5,68.12,978.5,12.98,467,14.55
20150429,363.75,138.35,2948.0,160.8,67.32,988.5,13.09,477.25,13.39
20150428,361,138.15,2924.0,161.0,66.62,977.5,13.17,471.5,12.41
20150427,360.75,136.1,2918.0,160.475,66.39,973,13.31,470.25,13.12
20150424,364.5,141.15,2889.0,161.175,66.5,969.75,13.23,486,12.29
20150423,370.75,140.45,2806.0,159.3,64.59,978.25,13.09,497.75,12.48
20150422,372.5,142.4,2772.0,156.3,62.49,970.5,12.66,498.75,12.71
20150421,373,140.3,2773.0,156.3,62.63,975.25,12.41,500.75,13.25
20150420,378,138.7,2779.0,155.35,63.04,977.5,12.69,498.75,13.3
20150417,379.75,138.7,2839.0,157.8,63.29,968.75,13.24,494.5,13.89
20150416,376.25,139.6,2870.0,160.8,64.01,966,13.43,494.5,12.6
20150415,376,135.8,2817.0,160.725,64.59,965,13.0,490.75,12.84
20150414,373.5,134.6,2848.0,159.6,64.69,960.25,13.19,497,13.67
20150413,370.5,133.75,2799.0,158.825,65.13,948.75,13.01,502.25,13.94
20150410,377,135.1,2781.0,158.8,65.06,951.5,12.83,526.5,12.58
20150409,378,137.45,2792.0,161.8,66.22,953.5,12.8,518.75,13.09
20150408,379.25,135.7,2807.0,161.55,66.73,971.5,12.97,526.25,13.98
20150407,383,141.95,2785.0,163.0,66.42,971,12.77,526,14.78
20150406,385,146.2,2800.0,162.45,65.34,978.5,12.54,527.75,14.74
20150402,386.5,140.9,2768.0,163.025,63.69,986,12.74,536.25,14.67
20150401,381.75,134.85,2748.0,161.8,62.58,989.75,12.32,528.5,15.11
20150331,376.25,132.9,2699.0,161.325,63.1,973.25,11.93,511.75,15.29
20150330,394.5,132.35,2695.0,162.5,62.52,967.75,11.99,530.25,14.51
20150327,391,138.2,2744.0,162.625,63.55,967.25,12.13,507.75,15.07
20150326,391.25,140.25,2760.0,161.675,63.08,974.5,12.34,499.25,15.8
20150325,395,139.95,2786.0,161.725,63.16,978.75,12.52,519,15.44
20150324,393.25,137.3,2783.0,162.0,63.91,981.75,12.45,523.5,13.62
20150323,390.25,141.85,2757.0,161.35,64.05,983.5,12.74,534,13.41
20150320,385,143.35,2790.0,158.35,62.82,973.75,12.68,530,13.02
20150319,373.5,140.0,2715.0,158.0,62.95,961.75,12.62,512,14.07
20150318,374.75,136.25,2758.0,156.575,62.48,965,12.73,510.75,13.97
20150317,371,133.95,2788.0,153.575,60.21,954.5,12.82,503.5,15.66
20150316,379,134.9,2869.0,153.2,60.49,969.25,12.9,514,15.61
20150313,374,126.45,2902.0,154.275,60.5,968.25,12.7,508.75,16.0
20150312,382.25,128.85,2922.0,155.8,61.22,986.5,13.21,513.25,15.42
20150311,384,128.4,2940.0,155.6,60.33,989,13.14,503,16.87
20150310,382.25,131.7,2979.0,154.75,60.87,980,13.02,496.5,16.69
20150309,383.25,133.65,3000.0,154.0,61.92,988.25,13.27,494.25,15.06
20150306,379.25,136.5,3023.0,154.65,62.95,979.25,13.44,485.75,15.2
20150305,382.75,131.55,3075.0,153.275,63.21,979.25,13.44,481.25,14.04
20150304,381.5,134.05,3087.0,154.05,63.61,989,13.34,493.5,14.23
20150303,382,126.25,3100.0,151.05,63.73,1008.75,13.45,508.75,13.86
20150302,378.75,135.1,3086.0,153.45,64.63,1011.25,13.64,508,13.04
20150227,384.5,136.75,3102.0,158.0,64.73,1030.75,13.93,517.5,13.34
20150226,380,136.55,3051.0,161.125,65.17,1024,14.08,503.25,13.91
20150225,375.75,139.75,3024.0,158.35,65.52,1007.75,13.79,497.75,13.84
20150224,377.5,145.35,3082.0,156.65,64.76,1016,14.17,505.75,13.69
20150223,378.75,144.45,3054.0,156.025,64.75,999.25,14.31,505.75,14.56
20150220,385.25,148.65,3027.0,156.7,64.67,999.25,14.39,510.25,14.3
20150219,389.75,149.2,3025.0,158.925,64.44,1007.25,14.68,527.75,15.29
20150218,383.75,152.8,3027.0,159.175,64.62,995.75,15.09,527.75,15.45
20150217,389.5,155.65,2990.0,158.6,63.8,1007.75,15.14,534.75,15.8
20150213,387.25,163.2,2969.0,160.0,62.7,990.5,14.88,533,14.69
20150212,383,164.55,2955.0,159.1,62.48,983.75,15.04,521.25,15.34
20150211,385.75,159.45,2879.0,158.6,62.02,977.75,14.71,525.75,16.96
20150210,388,159.4,2863.0,159.1,62.51,969,14.71,521.75,17.23
20150209,391.25,167.6,2867.0,158.45,62.3,978.5,14.82,529.75,18.55
20150206,385.75,166.85,2775.0,156.075,61.59,973.5,14.51,527,17.29
20150205,385.25,164.75,2743.0,153.425,61.79,981.25,14.41,525.75,16.85
20150204,383.5,164.9,2724.0,153.0,61.23,972,14.45,511,18.33
20150203,385.75,160.75,2691.0,153.75,61.45,987,14.47,513.75,17.33
20150202,369.75,162.45,2672.0,153.2,59.89,959.5,14.22,492.75,19.43
20150130,370,161.9,2693.0,154.85,59.36,961,14.79,502.75,20.97
20150129,371.5,160.0,2686.0,153.525,59.57,968.25,14.85,507.75,18.76
20150128,373.25,167.7,2715.0,153.95,59.44,970.25,15.16,505.25,20.44
20150127,381.25,168.2,2743.0,152.825,58.78,973.75,15.16,519,17.22
20150126,384,161.85,2737.0,149.825,58.62,983.5,15.35,520.5,15.52
20150123,386.75,162.45,2755.0,150.35,57.3,972.75,15.17,530,16.66
20150122,383.75,159.95,2801.0,153.35,57.76,976.75,15.91,533.75,16.4
20150121,388,161.25,2852.0,153.7,58.01,983.5,15.92,536.75,18.85
20150120,390.25,164.3,2925.0,153.05,57.79,982,15.83,537,19.89
20150116,387,171.0,2942.0,154.45,59.23,991.75,15.33,532.75,20.95
20150115,380,176.65,2977.0,154.2,59.49,991,15.35,532.75,22.39
20150114,381,179.85,2992.0,155.75,58.98,992.5,14.93,537.75,21.48
20150113,385.75,176.95,2991.0,157.45,60.15,1000,14.87,548,20.56
20150112,402,176.75,2994.0,160.45,59.73,1013.5,14.76,555.5,19.6
20150109,400.25,180.05,2968.0,160.6,60.76,1051.5,14.91,563.75,17.55
20150108,394.25,176.9,2986.0,163.6,60.56,1045,14.88,567,17.01
20150107,396.25,175.05,2912.0,165.9,60.43,1052.75,14.78,579.5,19.31
20150106,405,174.9,2902.0,166.025,60.2,1051,14.87,591.75,21.12
20150105,406,168.1,2944.0,166.225,60.71,1039.75,14.26,589,19.92
20150102,395.75,161.05,2927.0,165.675,59.58,1002.5,14.17,581.25,17.79
20141231,397,166.6,2910.0,165.7,60.27,1019.25,14.52,589.75,19.2
20141230,406.5,164.8,2972.0,165.875,61.98,1037.75,14.61,602,15.92
20141229,412.75,165.15,2964.0,166.5,62.01,1041.75,14.6,615.5,15.06
20141226,414.75,168.6,2941.0,164.75,61.63,1047.5,14.7,610.75,14.5
20141224,407.75,170.15,2964.0,162.5,61.78,1028.75,14.76,611.5,14.37
20141223,414,171.0,2966.0,161.85,61.82,1038.5,14.83,635.5,14.8
20141222,411.75,172.15,2986.0,161.85,62.04,1038.25,14.86,625.75,15.25
20141219,410.5,174.7,2980.0,160.75,60.89,1030.5,14.98,632.25,16.49
20141218,411,173.65,2965.0,158.7,60.82,1035,14.99,655.25,16.81
20141217,408.25,170.85,2915.0,156.425,60.65,1027,14.72,648.5,19.44
20141216,406,176.7,2914.0,158.975,59.78,1023.5,14.71,623.25,23.57
20141215,408.5,177.65,2910.0,161.975,60.65,1039.5,14.96,619,20.42
20141212,396.25,173.0,2891.0,162.05,60.54,1047.25,14.98,627.5,21.08
20141211,390,175.4,2888.0,162.4,60.48,1042.25,15.15,610.25,20.08
20141210,382.5,177.55,2975.0,162.475,59.57,1032,15.47,593.25,18.53
20141209,383,179.45,2986.0,162.4,59.88,1049.25,15.42,600.5,14.89
20141208,377.5,177.05,2937.0,161.45,60.21,1043.75,15.3,610,14.21
20141205,381.5,179.1,2929.0,164.45,60.54,1036,15.14,609,11.82
20141204,376,181.55,2902.0,166.45,61.52,1010.5,15.21,599.75,12.38
20141203,368.75,182.55,2889.0,166.85,61.01,998.25,15.09,597,12.47
20141202,367.75,182.3,2896.0,168.625,60.75,995.75,15.24,605.25,12.85
20141201,375.5,189.35,2933.0,169.95,60.18,1017,15.59,606.75,14.29
20141128,375.75,186.65,2880.0,168.875,60.96,1016,15.59,577.25,13.33
20141126,378.25,193.5,2908.0,169.25,61.41,1047,16.12,562,12.07
20141125,374.25,194.25,2863.0,170.15,59.66,1051,16.0,551.5,12.25
20141124,367.5,189.65,2911.0,169.5,59.16,1033.75,16.0,542.25,12.62
20141121,372.75,189.65,2867.0,170.9,59.76,1039,16.09,547.25,12.9
20141120,373.25,187.7,2879.0,170.25,58.54,1020.5,16.1,547.25,13.58
20141119,363.25,197.85,2871.0,170.825,59.11,1004.75,15.87,537.75,13.96
20141118,372,191.1,2845.0,170.825,59.97,1023.25,15.71,549,13.86
20141117,377.5,187.5,2836.0,171.0,58.81,1036.25,15.77,551.75,13.99
20141114,381.75,192.0,2847.0,170.2,59.8,1021,15.9,560.5,13.31
20141113,386.25,188.75,2798.0,169.65,59.73,1050.5,16.01,553.75,13.79
20141112,377.75,184.4,2851.0,167.75,61.94,1048.25,16.36,542.75,13.02
20141111,373.75,184.55,2920.0,167.25,63.3,1066.5,16.23,525.25,12.92
20141110,369.25,181.4,2895.0,167.125,62.43,1027.5,15.66,517.25,12.67
20141107,367.5,182.4,2889.0,166.8,63.96,1040.25,15.69,514.5,13.12
20141106,371.25,183.75,2869.0,165.35,63.19,1031,15.48,520.25,13.67
20141105,370.25,186.25,2871.0,165.2,62.71,1020.5,15.51,524.75,14.17
20141104,364.5,188.2,2881.0,166.65,62.8,1010,15.68,530.5,14.89
20141103,373.5,185.85,2861.0,167.05,64.25,1028.75,15.93,538.25,14.73
20141031,376.75,188.0,2899.0,169.5,64.45,1046.5,16.04,532.5,14.03
20141030,374,187.6,2946.0,170.5,64.5,1024.25,16.3,536,14.52
20141029,375.25,189.6,2937.0,169.0,65.35,1043,16.3,538.25,15.15
20141028,364.5,192.35,2923.0,169.2,64.47,1008,16.13,530.75,14.39
20141027,363,190.9,2970.0,169.55,63.67,1006,16.03,522.75,16.04
20141024,353,191.5,3050.0,168.25,63.81,977.5,16.38,517.75,16.11
20141023,359.75,193.3,3120.0,169.05,63.04,993.25,16.16,526.75,16.53
20141022,353,191.1,3113.0,168.05,62.68,962.75,16.5,522.25,17.87
20141021,356,199.6,3110.0,166.55,62.79,964.25,16.44,519.25,16.08
20141020,348.25,199.4,3120.0,167.9,62.29,944.25,16.68,513.5,18.57
20141017,348,210.65,3118.0,165.05,63.0,951.75,16.62,516,21.99
20141016,352.25,217.1,3086.0,165.25,63.56,966.5,16.67,517,25.2
20141015,347.5,216.0,3153.0,162.95,63.71,952.5,16.5,506,26.25
20141014,357,221.9,3102.0,164.35,64.16,964.75,16.81,509.25,22.79
20141013,346,218.1,3059.0,166.5,65.02,945.25,16.67,505.25,24.64
20141010,334,220.4,3157.0,164.9,64.1,922.5,16.55,498.5,21.24
20141009,344.75,221.65,3057.0,164.0,64.55,942,16.7,493.25,18.76
20141008,343.25,214.45,3038.0,166.1,65.51,935,16.92,507.75,15.11
20141007,340.5,216.35,3051.0,165.775,65.83,940.75,17.03,506.25,17.2
20141006,332.5,220.8,3079.0,163.05,64.98,942.25,16.98,491.5,15.46
20141003,323.25,206.5,3056.0,162.4,63.07,912.25,16.44,485.75,14.55
20141002,322.75,208.6,3090.0,162.85,62.45,924.5,16.05,482.75,16.16
20141001,321.25,200.4,3172.0,162.475,62.76,916.75,16.04,479,16.71
20140930,320.75,193.35,3300.0,160.45,61.96,913.25,15.48,477.75,16.31
20140929,325.75,191.25,3311.0,160.95,62.06,923.5,15.66,481.25,15.98
20140926,323,186.05,3311.0,158.45,62.48,910.25,15.41,474.25,14.85
20140925,326,182.3,3333.0,155.45,61.49,922.75,14.7,474,15.64
20140924,329.5,189.1,3371.0,155.325,61.66,936.75,14.62,480.25,13.27
20140923,325.5,180.9,3297.0,155.45,62.93,936.25,14.15,476,14.93
20140922,330.25,179.4,3328.0,155.5,64.86,938.25,14.08,476.75,13.69
20140919,331.5,178.0,3259.0,155.625,65.99,957,13.5,474.5,12.11
20140918,338.25,175.9,3192.0,155.6,66.9,971.5,13.79,488.5,12.03
20140917,341.75,180.65,3153.0,157.025,69.9,982.5,13.88,499.25,12.65
20140916,343.75,180.6,3070.0,156.2,68.28,980.75,13.55,496.25,12.73
20140915,343,177.3,3097.0,156.35,68.18,989.5,13.67,500.75,14.12
20140912,339,179.65,3074.0,156.275,70.61,1091,13.78,498.25,13.31
20140911,331.75,180.55,3040.0,157.375,70.79,1061.5,14.36,503,12.8
20140910,338.75,177.0,3058.0,159.7,70.14,1071,14.52,518.75,12.88
20140909,336.25,188.1,3071.0,159.675,67.78,1076.5,14.88,527.5,13.5
20140908,339.25,189.65,3082.0,158.525,66.56,1090.75,14.94,533.5,12.66
20140905,346.5,192.85,3111.0,159.75,66.08,1085.5,15.0,531.5,12.09
20140904,335.75,197.45,3131.0,157.05,66.77,1064.25,15.13,525.25,12.64
20140903,341.25,197.3,3136.0,155.425,66.7,1080.75,15.62,523.5,12.36
20140902,355.75,204.45,3155.0,152.425,66.34,1097.25,15.82,543.5,12.25
20140829,359,195.75,3219.0,155.9,67.6,1089.5,15.49,550.25,11.98
20140828,361.75,194.65,3218.0,154.65,67.14,1073.75,15.56,556.5,12.05
20140827,356,192.4,3216.0,153.2,68.3,1085.75,15.58,547.25,11.78
20140826,356,193.1,3220.0,153.55,68.26,1075.5,15.71,541.5,11.63
20140825,360,182.75,3221.0,152.75,67.66,1125.75,15.36,542.5,11.7
20140822,365.5,181.6,3196.0,151.85,67.46,1166,15.64,552,11.47
20140821,362.25,183.75,3198.0,149.65,66.5,1136.25,15.99,546.25,11.76
20140820,359.5,184.1,3221.0,149.25,65.32,1119.75,15.7,539.5,11.78
20140819,362.5,182.2,3199.0,150.5,63.47,1120.25,15.47,546,12.21
20140818,360.75,188.9,3259.0,151.6,63.34,1115.5,15.68,542.5,12.32
20140815,365.75,188.75,3227.0,150.6,63.6,1102.5,15.92,551.25,13.15
20140814,362,184.1,3215.0,150.0,63.89,1224.5,15.91,537.25,12.42
20140813,358,185.25,3219.0,148.225,64.02,1264.5,16.02,528,12.9
20140812,358.5,184.6,3222.0,149.625,63.03,1290,16.05,538,14.13
20140811,356.75,189.15,3222.0,152.625,64.13,1314.75,16.24,546.5,14.23
20140808,351.75,180.85,3228.0,152.55,63.81,1284.75,16.14,549.25,15.77
20140807,359.5,184.0,3232.0,155.55,63.57,1250,16.05,561.5,16.66
20140806,363.25,190.85,3219.0,158.55,63.97,1237,16.32,568,16.37
20140805,356.25,189.4,3195.0,158.45,63.46,1222.75,16.13,552.5,16.87
